fid1	Id1	fid2	Id2	ibd
tsk_385	tsk_385	tsk_833	tsk_833	0.05915021121262071
tsk_385	tsk_385	tsk_839	tsk_839	0.12011491568178634
tsk_385	tsk_385	tsk_841	tsk_841	0.12011491568178634
tsk_385	tsk_385	tsk_848	tsk_848	0.18535659230291826
tsk_385	tsk_385	tsk_860	tsk_860	0.05042476092599884
tsk_385	tsk_385	tsk_865	tsk_865	0.061157565282384266
tsk_385	tsk_385	tsk_880	tsk_880	0.03836929175369872
tsk_385	tsk_385	tsk_926	tsk_926	0.0353188876802648
tsk_385	tsk_385	tsk_929	tsk_929	0.05042476092599884
tsk_385	tsk_385	tsk_945	tsk_945	0.0353188876802648
tsk_385	tsk_385	tsk_948	tsk_948	0.12030777649500497
tsk_385	tsk_385	tsk_949	tsk_949	0.04040801073080234
tsk_385	tsk_385	tsk_950	tsk_950	0.06844623587744997
tsk_385	tsk_385	tsk_959	tsk_959	0.05572876695873846
tsk_385	tsk_385	tsk_961	tsk_961	0.050839178105959996
tsk_385	tsk_385	tsk_972	tsk_972	0.03836929175369872
tsk_385	tsk_385	tsk_979	tsk_979	0.0640478081268477
tsk_385	tsk_385	tsk_987	tsk_987	0.05042476092599884
tsk_385	tsk_385	tsk_993	tsk_993	0.04811443519809942
tsk_386	tsk_386	tsk_387	tsk_387	0.040481417960747154
tsk_386	tsk_386	tsk_394	tsk_394	0.13846805784489719
tsk_386	tsk_386	tsk_398	tsk_398	0.08455311680424961
tsk_386	tsk_386	tsk_404	tsk_404	0.05584822054201229
tsk_386	tsk_386	tsk_417	tsk_417	0.03592416365808247
tsk_386	tsk_386	tsk_440	tsk_440	0.17819404867566685
tsk_386	tsk_386	tsk_457	tsk_457	0.0494003963990417
tsk_386	tsk_386	tsk_477	tsk_477	0.10410613350773111
tsk_386	tsk_386	tsk_478	tsk_478	0.1551128135656561
tsk_386	tsk_386	tsk_502	tsk_502	0.03592416365808247
tsk_386	tsk_386	tsk_523	tsk_523	0.03464420850322658
tsk_386	tsk_386	tsk_526	tsk_526	0.0596246888534458
tsk_386	tsk_386	tsk_533	tsk_533	0.03592416365808247
tsk_386	tsk_386	tsk_535	tsk_535	0.0721786598509166
tsk_386	tsk_386	tsk_555	tsk_555	0.12520937743995622
tsk_386	tsk_386	tsk_562	tsk_562	0.042963917009789854
tsk_386	tsk_386	tsk_563	tsk_563	0.0919759224285781
tsk_386	tsk_386	tsk_590	tsk_590	0.1551128135656561
tsk_386	tsk_386	tsk_604	tsk_604	0.05871176984831397
tsk_386	tsk_386	tsk_610	tsk_610	0.04658155876916095
tsk_386	tsk_386	tsk_615	tsk_615	0.040481417960747154
tsk_386	tsk_386	tsk_626	tsk_626	0.06339648579570101
tsk_386	tsk_386	tsk_632	tsk_632	0.05284386282190739
tsk_386	tsk_386	tsk_644	tsk_644	0.05284386282190739
tsk_386	tsk_386	tsk_649	tsk_649	0.06339648579570101
tsk_386	tsk_386	tsk_662	tsk_662	0.04363459215610381
tsk_386	tsk_386	tsk_667	tsk_667	0.05284386282190739
tsk_386	tsk_386	tsk_673	tsk_673	0.1551128135656561
tsk_386	tsk_386	tsk_677	tsk_677	0.08916042149096758
tsk_386	tsk_386	tsk_680	tsk_680	0.11386529105966674
tsk_386	tsk_386	tsk_683	tsk_683	0.20434570801273283
tsk_386	tsk_386	tsk_686	tsk_686	0.056731776655166204
tsk_386	tsk_386	tsk_700	tsk_700	0.03948107761813559
tsk_386	tsk_386	tsk_712	tsk_712	0.22767719504300996
tsk_386	tsk_386	tsk_727	tsk_727	0.0596246888534458
tsk_386	tsk_386	tsk_738	tsk_738	0.12914000093427383
tsk_386	tsk_386	tsk_739	tsk_739	0.14611575652823844
tsk_386	tsk_386	tsk_740	tsk_740	0.08916042149096758
tsk_386	tsk_386	tsk_748	tsk_748	0.05284386282190739
tsk_386	tsk_386	tsk_751	tsk_751	0.03592416365808247
tsk_386	tsk_386	tsk_777	tsk_777	0.11386529105966674
tsk_386	tsk_386	tsk_794	tsk_794	0.1334009569633431
tsk_386	tsk_386	tsk_818	tsk_818	0.1779951818163618
tsk_386	tsk_386	tsk_820	tsk_820	0.11168776568412202
tsk_386	tsk_386	tsk_823	tsk_823	0.11168776568412202
tsk_386	tsk_386	tsk_837	tsk_837	0.0919759224285781
tsk_386	tsk_386	tsk_843	tsk_843	0.05284386282190739
tsk_386	tsk_386	tsk_879	tsk_879	0.06505548919245374
tsk_386	tsk_386	tsk_902	tsk_902	0.05284386282190739
tsk_386	tsk_386	tsk_909	tsk_909	0.06339648579570101
tsk_386	tsk_386	tsk_914	tsk_914	0.12814566663774868
tsk_386	tsk_386	tsk_928	tsk_928	0.05284386282190739
tsk_386	tsk_386	tsk_935	tsk_935	0.0919759224285781
tsk_386	tsk_386	tsk_942	tsk_942	0.040481417960747154
tsk_386	tsk_386	tsk_947	tsk_947	0.38878137324907075
tsk_386	tsk_386	tsk_952	tsk_952	0.1551128135656561
tsk_386	tsk_386	tsk_953	tsk_953	0.0535031932145026
tsk_386	tsk_386	tsk_955	tsk_955	0.06339648579570101
tsk_386	tsk_386	tsk_956	tsk_956	0.33721479622820305
tsk_386	tsk_386	tsk_975	tsk_975	0.03592416365808247
tsk_386	tsk_386	tsk_977	tsk_977	0.0596246888534458
tsk_386	tsk_386	tsk_983	tsk_983	0.33721479622820305
tsk_386	tsk_386	tsk_991	tsk_991	0.10292160775180348
tsk_386	tsk_386	tsk_992	tsk_992	0.23574998832157706
tsk_387	tsk_387	tsk_402	tsk_402	0.10196731376252094
tsk_387	tsk_387	tsk_426	tsk_426	0.05023523680505042
tsk_387	tsk_387	tsk_430	tsk_430	0.17572956776488333
tsk_387	tsk_387	tsk_437	tsk_437	0.1340202470486957
tsk_387	tsk_387	tsk_454	tsk_454	0.19331460336738984
tsk_387	tsk_387	tsk_474	tsk_474	0.05023523680505042
tsk_387	tsk_387	tsk_487	tsk_487	0.04537634552115796
tsk_387	tsk_387	tsk_514	tsk_514	0.05699937937523774
tsk_387	tsk_387	tsk_537	tsk_537	0.09139934200428432
tsk_387	tsk_387	tsk_539	tsk_539	0.2219087214462559
tsk_387	tsk_387	tsk_571	tsk_571	0.09139934200428432
tsk_387	tsk_387	tsk_575	tsk_575	0.1395591562172587
tsk_387	tsk_387	tsk_576	tsk_576	0.06097204519216011
tsk_387	tsk_387	tsk_579	tsk_579	0.06984164058485542
tsk_387	tsk_387	tsk_581	tsk_581	0.09794726691536146
tsk_387	tsk_387	tsk_586	tsk_586	0.09001127801987334
tsk_387	tsk_387	tsk_593	tsk_593	0.11148422745563867
tsk_387	tsk_387	tsk_601	tsk_601	0.040755026726905084
tsk_387	tsk_387	tsk_602	tsk_602	0.1340202470486957
tsk_387	tsk_387	tsk_606	tsk_606	0.36491267876328837
tsk_387	tsk_387	tsk_613	tsk_613	0.07291206481191066
tsk_387	tsk_387	tsk_615	tsk_615	0.36361804216244353
tsk_387	tsk_387	tsk_617	tsk_617	0.09794726691536146
tsk_387	tsk_387	tsk_628	tsk_628	0.05699937937523774
tsk_387	tsk_387	tsk_634	tsk_634	0.14978545068702495
tsk_387	tsk_387	tsk_637	tsk_637	0.07291206481191066
tsk_387	tsk_387	tsk_645	tsk_645	0.09575038872464949
tsk_387	tsk_387	tsk_648	tsk_648	0.09841907520237039
tsk_387	tsk_387	tsk_654	tsk_654	0.06810589326588766
tsk_387	tsk_387	tsk_666	tsk_666	0.0884436999913246
tsk_387	tsk_387	tsk_669	tsk_669	0.04537634552115796
tsk_387	tsk_387	tsk_675	tsk_675	0.05419722520670808
tsk_387	tsk_387	tsk_678	tsk_678	0.07005652356705751
tsk_387	tsk_387	tsk_688	tsk_688	0.10284753318340463
tsk_387	tsk_387	tsk_694	tsk_694	0.048117771890369636
tsk_387	tsk_387	tsk_697	tsk_697	0.03971998478468325
tsk_387	tsk_387	tsk_702	tsk_702	0.11148422745563867
tsk_387	tsk_387	tsk_706	tsk_706	0.08449439102029377
tsk_387	tsk_387	tsk_707	tsk_707	0.05699937937523774
tsk_387	tsk_387	tsk_715	tsk_715	0.12717068515639077
tsk_387	tsk_387	tsk_730	tsk_730	0.07887273188342932
tsk_387	tsk_387	tsk_747	tsk_747	0.0796415057824877
tsk_387	tsk_387	tsk_755	tsk_755	0.10211546289931865
tsk_387	tsk_387	tsk_756	tsk_756	0.06097204519216011
tsk_387	tsk_387	tsk_760	tsk_760	0.16049556553597288
tsk_387	tsk_387	tsk_778	tsk_778	0.19331460336738984
tsk_387	tsk_387	tsk_806	tsk_806	0.03754512876295471
tsk_387	tsk_387	tsk_814	tsk_814	0.12403819845310947
tsk_387	tsk_387	tsk_816	tsk_816	0.04713211299374704
tsk_387	tsk_387	tsk_840	tsk_840	0.36491267876328837
tsk_387	tsk_387	tsk_865	tsk_865	0.03971998478468325
tsk_387	tsk_387	tsk_869	tsk_869	0.03370526329838704
tsk_387	tsk_387	tsk_900	tsk_900	0.04225453623314136
tsk_387	tsk_387	tsk_912	tsk_912	0.07206521231372916
tsk_387	tsk_387	tsk_922	tsk_922	0.07801453463152908
tsk_387	tsk_387	tsk_933	tsk_933	0.05023523680505042
tsk_387	tsk_387	tsk_936	tsk_936	0.09794726691536146
tsk_387	tsk_387	tsk_937	tsk_937	0.03363919679143671
tsk_387	tsk_387	tsk_939	tsk_939	0.04713211299374704
tsk_387	tsk_387	tsk_942	tsk_942	0.06453696721366176
tsk_387	tsk_387	tsk_964	tsk_964	0.12403819845310947
tsk_387	tsk_387	tsk_972	tsk_972	0.10540077010857597
tsk_387	tsk_387	tsk_983	tsk_983	0.06810589326588766
tsk_387	tsk_387	tsk_985	tsk_985	0.07801453463152908
tsk_387	tsk_387	tsk_991	tsk_991	0.08782774659824223
tsk_388	tsk_388	tsk_394	tsk_394	0.09133461017424208
tsk_388	tsk_388	tsk_398	tsk_398	0.5768987447363679
tsk_388	tsk_388	tsk_402	tsk_402	0.06233475031531742
tsk_388	tsk_388	tsk_417	tsk_417	0.05921961441184125
tsk_388	tsk_388	tsk_422	tsk_422	0.03836929175369872
tsk_388	tsk_388	tsk_427	tsk_427	0.06794506469846312
tsk_388	tsk_388	tsk_455	tsk_455	0.11755033400289625
tsk_388	tsk_388	tsk_464	tsk_464	0.03836929175369872
tsk_388	tsk_388	tsk_474	tsk_474	0.05539376305480851
tsk_388	tsk_388	tsk_495	tsk_495	0.05042476092599884
tsk_388	tsk_388	tsk_521	tsk_521	0.09910643381003544
tsk_388	tsk_388	tsk_528	tsk_528	0.14395357993713673
tsk_388	tsk_388	tsk_529	tsk_529	0.047003316672116595
tsk_388	tsk_388	tsk_545	tsk_545	0.21077084264826593
tsk_388	tsk_388	tsk_568	tsk_568	0.04358320709514244
tsk_388	tsk_388	tsk_574	tsk_574	0.034299861860940015
tsk_388	tsk_388	tsk_585	tsk_585	0.1681813025111946
tsk_388	tsk_388	tsk_598	tsk_598	0.04060754492856142
tsk_388	tsk_388	tsk_629	tsk_629	0.0888280869408538
tsk_388	tsk_388	tsk_646	tsk_646	0.09635900139473737
tsk_388	tsk_388	tsk_660	tsk_660	0.05079580110644716
tsk_388	tsk_388	tsk_663	tsk_663	0.04885518088208797
tsk_388	tsk_388	tsk_668	tsk_668	0.038109029756621664
tsk_388	tsk_388	tsk_674	tsk_674	0.08686410987060307
tsk_388	tsk_388	tsk_682	tsk_682	0.07806925638476066
tsk_388	tsk_388	tsk_684	tsk_684	0.0888280869408538
tsk_388	tsk_388	tsk_694	tsk_694	0.22105052419435564
tsk_388	tsk_388	tsk_696	tsk_696	0.11310319054514878
tsk_388	tsk_388	tsk_712	tsk_712	0.07014728159680746
tsk_388	tsk_388	tsk_737	tsk_737	0.09910643381003544
tsk_388	tsk_388	tsk_744	tsk_744	0.0347009322718203
tsk_388	tsk_388	tsk_745	tsk_745	0.0353188876802648
tsk_388	tsk_388	tsk_749	tsk_749	0.09635900139473737
tsk_388	tsk_388	tsk_757	tsk_757	0.05921961441184125
tsk_388	tsk_388	tsk_762	tsk_762	0.03836929175369872
tsk_388	tsk_388	tsk_764	tsk_764	0.06805250618956415
tsk_388	tsk_388	tsk_785	tsk_785	0.11755033400289625
tsk_388	tsk_388	tsk_789	tsk_789	0.042269217679130326
tsk_388	tsk_388	tsk_824	tsk_824	0.038109029756621664
tsk_388	tsk_388	tsk_825	tsk_825	0.08920580050584255
tsk_388	tsk_388	tsk_830	tsk_830	0.08997924577407924
tsk_388	tsk_388	tsk_831	tsk_831	0.04159854253281637
tsk_388	tsk_388	tsk_833	tsk_833	0.1881307182563781
tsk_388	tsk_388	tsk_860	tsk_860	0.08686410987060307
tsk_388	tsk_388	tsk_871	tsk_871	0.0347009322718203
tsk_388	tsk_388	tsk_876	tsk_876	0.052494177471988465
tsk_388	tsk_388	tsk_887	tsk_887	0.05247749401063737
tsk_388	tsk_388	tsk_889	tsk_889	0.05539376305480851
tsk_388	tsk_388	tsk_891	tsk_891	0.2333295517487604
tsk_388	tsk_388	tsk_903	tsk_903	0.2333295517487604
tsk_388	tsk_388	tsk_919	tsk_919	0.11111785864436867
tsk_388	tsk_388	tsk_929	tsk_929	0.21081688900159493
tsk_388	tsk_388	tsk_930	tsk_930	0.052494177471988465
tsk_388	tsk_388	tsk_933	tsk_933	0.05539376305480851
tsk_388	tsk_388	tsk_948	tsk_948	0.12800686023930757
tsk_388	tsk_388	tsk_949	tsk_949	0.06805250618956415
tsk_388	tsk_388	tsk_958	tsk_958	0.06964677775627465
tsk_388	tsk_388	tsk_959	tsk_959	0.047003316672116595
tsk_388	tsk_388	tsk_987	tsk_987	0.05921961441184125
tsk_388	tsk_388	tsk_992	tsk_992	0.07014728159680746
tsk_389	tsk_389	tsk_405	tsk_405	0.03971998478468325
tsk_389	tsk_389	tsk_407	tsk_407	0.04345641278887413
tsk_389	tsk_389	tsk_412	tsk_412	0.19275604108135522
tsk_389	tsk_389	tsk_414	tsk_414	0.09355551254929963
tsk_389	tsk_389	tsk_416	tsk_416	0.04170932071618763
tsk_389	tsk_389	tsk_420	tsk_420	0.09770769241035976
tsk_389	tsk_389	tsk_433	tsk_433	0.05933105993366656
tsk_389	tsk_389	tsk_438	tsk_438	0.06716027467650769
tsk_389	tsk_389	tsk_439	tsk_439	0.47633150705043076
tsk_389	tsk_389	tsk_456	tsk_456	0.036264506269644774
tsk_389	tsk_389	tsk_463	tsk_463	0.08500623961454531
tsk_389	tsk_389	tsk_472	tsk_472	0.06805250618956415
tsk_389	tsk_389	tsk_480	tsk_480	0.12581532075622795
tsk_389	tsk_389	tsk_496	tsk_496	0.05465902341690635
tsk_389	tsk_389	tsk_499	tsk_499	0.07464781213087841
tsk_389	tsk_389	tsk_510	tsk_510	0.03971998478468325
tsk_389	tsk_389	tsk_520	tsk_520	0.0456606317025806
tsk_389	tsk_389	tsk_521	tsk_521	0.060904644008301694
tsk_389	tsk_389	tsk_534	tsk_534	0.09995795767739525
tsk_389	tsk_389	tsk_542	tsk_542	0.0847633284172734
tsk_389	tsk_389	tsk_557	tsk_557	0.06720098232220435
tsk_389	tsk_389	tsk_564	tsk_564	0.04345641278887413
tsk_389	tsk_389	tsk_566	tsk_566	0.07088869461925004
tsk_389	tsk_389	tsk_572	tsk_572	0.14911544287916503
tsk_389	tsk_389	tsk_582	tsk_582	0.05535305540911184
tsk_389	tsk_389	tsk_583	tsk_583	0.07484200762100514
tsk_389	tsk_389	tsk_584	tsk_584	0.22710328397253235
tsk_389	tsk_389	tsk_589	tsk_589	0.06402912265013447
tsk_389	tsk_389	tsk_609	tsk_609	0.35980553757449163
tsk_389	tsk_389	tsk_611	tsk_611	0.05224125619790589
tsk_389	tsk_389	tsk_612	tsk_612	0.05298867526643488
tsk_389	tsk_389	tsk_620	tsk_620	0.07464781213087841
tsk_389	tsk_389	tsk_623	tsk_623	0.21700978985512082
tsk_389	tsk_389	tsk_646	tsk_646	0.08236224465962402
tsk_389	tsk_389	tsk_649	tsk_649	0.07464781213087841
tsk_389	tsk_389	tsk_654	tsk_654	0.03360182583801026
tsk_389	tsk_389	tsk_663	tsk_663	0.0456606317025806
tsk_389	tsk_389	tsk_676	tsk_676	0.1594111405481518
tsk_389	tsk_389	tsk_699	tsk_699	0.06799244572870022
tsk_389	tsk_389	tsk_704	tsk_704	0.07750869208336392
tsk_389	tsk_389	tsk_708	tsk_708	0.08296885531434978
tsk_389	tsk_389	tsk_715	tsk_715	0.10292094041334944
tsk_389	tsk_389	tsk_718	tsk_718	0.05933105993366656
tsk_389	tsk_389	tsk_731	tsk_731	0.03355844883849742
tsk_389	tsk_389	tsk_734	tsk_734	0.06805250618956415
tsk_389	tsk_389	tsk_735	tsk_735	0.03446936582826712
tsk_389	tsk_389	tsk_748	tsk_748	0.0456606317025806
tsk_389	tsk_389	tsk_753	tsk_753	0.07464781213087841
tsk_389	tsk_389	tsk_758	tsk_758	0.08236224465962402
tsk_389	tsk_389	tsk_760	tsk_760	0.09215810582653204
tsk_389	tsk_389	tsk_766	tsk_766	0.07326308483873767
tsk_389	tsk_389	tsk_794	tsk_794	0.0456606317025806
tsk_389	tsk_389	tsk_801	tsk_801	0.06810589326588766
tsk_389	tsk_389	tsk_807	tsk_807	0.09272734552783135
tsk_389	tsk_389	tsk_834	tsk_834	0.22710328397253235
tsk_389	tsk_389	tsk_856	tsk_856	0.06805250618956415
tsk_389	tsk_389	tsk_868	tsk_868	0.07464781213087841
tsk_389	tsk_389	tsk_886	tsk_886	0.05465902341690635
tsk_389	tsk_389	tsk_889	tsk_889	0.04245006640017618
tsk_389	tsk_389	tsk_894	tsk_894	0.14911544287916503
tsk_389	tsk_389	tsk_898	tsk_898	0.09770769241035976
tsk_389	tsk_389	tsk_899	tsk_899	0.07317165947053367
tsk_389	tsk_389	tsk_902	tsk_902	0.0456606317025806
tsk_389	tsk_389	tsk_903	tsk_903	0.06339648579570101
tsk_389	tsk_389	tsk_910	tsk_910	0.03355844883849742
tsk_389	tsk_389	tsk_926	tsk_926	0.07657108155543246
tsk_389	tsk_389	tsk_928	tsk_928	0.03971998478468325
tsk_389	tsk_389	tsk_932	tsk_932	0.08070924730895769
tsk_389	tsk_389	tsk_940	tsk_940	0.07464781213087841
tsk_389	tsk_389	tsk_956	tsk_956	0.057832885104338365
tsk_389	tsk_389	tsk_965	tsk_965	0.05933105993366656
tsk_389	tsk_389	tsk_968	tsk_968	0.12001414757522573
tsk_389	tsk_389	tsk_982	tsk_982	0.10282617835287523
tsk_389	tsk_389	tsk_990	tsk_990	0.07183898457780832
tsk_389	tsk_389	tsk_998	tsk_998	0.06810589326588766
tsk_389	tsk_389	tsk_999	tsk_999	0.03360182583801026
tsk_390	tsk_390	tsk_392	tsk_392	0.07750869208336392
tsk_390	tsk_390	tsk_412	tsk_412	0.10263265020120255
tsk_390	tsk_390	tsk_413	tsk_413	0.0388037290872812
tsk_390	tsk_390	tsk_434	tsk_434	0.0947253568592383
tsk_390	tsk_390	tsk_438	tsk_438	0.0521071211686431
tsk_390	tsk_390	tsk_440	tsk_440	0.061764843275564064
tsk_390	tsk_390	tsk_441	tsk_441	0.1218660117851971
tsk_390	tsk_390	tsk_449	tsk_449	0.036113687779030894
tsk_390	tsk_390	tsk_451	tsk_451	0.06480056590300903
tsk_390	tsk_390	tsk_456	tsk_456	0.10110844917216665
tsk_390	tsk_390	tsk_459	tsk_459	0.13156911290699305
tsk_390	tsk_390	tsk_463	tsk_463	0.06810589326588766
tsk_390	tsk_390	tsk_465	tsk_465	0.05682120000800806
tsk_390	tsk_390	tsk_470	tsk_470	0.06445955595299267
tsk_390	tsk_390	tsk_472	tsk_472	0.11004477841026633
tsk_390	tsk_390	tsk_491	tsk_491	0.07072853339027955
tsk_390	tsk_390	tsk_503	tsk_503	0.0388037290872812
tsk_390	tsk_390	tsk_514	tsk_514	0.07217398848173828
tsk_390	tsk_390	tsk_532	tsk_532	0.06598642633584476
tsk_390	tsk_390	tsk_535	tsk_535	0.1050931270812618
tsk_390	tsk_390	tsk_553	tsk_553	0.07072853339027955
tsk_390	tsk_390	tsk_558	tsk_558	0.05275977817669788
tsk_390	tsk_390	tsk_564	tsk_564	0.047654639003263284
tsk_390	tsk_390	tsk_565	tsk_565	0.036113687779030894
tsk_390	tsk_390	tsk_581	tsk_581	0.036264506269644774
tsk_390	tsk_390	tsk_616	tsk_616	0.034980547084064624
tsk_390	tsk_390	tsk_617	tsk_617	0.04713211299374704
tsk_390	tsk_390	tsk_624	tsk_624	0.06445955595299267
tsk_390	tsk_390	tsk_628	tsk_628	0.034303198553210235
tsk_390	tsk_390	tsk_638	tsk_638	0.037870789928528055
tsk_390	tsk_390	tsk_651	tsk_651	0.25609913980073273
tsk_390	tsk_390	tsk_657	tsk_657	0.03716541318260382
tsk_390	tsk_390	tsk_679	tsk_679	0.0947253568592383
tsk_390	tsk_390	tsk_680	tsk_680	0.09441904850883222
tsk_390	tsk_390	tsk_681	tsk_681	0.03872031178052573
tsk_390	tsk_390	tsk_684	tsk_684	0.036264506269644774
tsk_390	tsk_390	tsk_689	tsk_689	0.06648893219173968
tsk_390	tsk_390	tsk_695	tsk_695	0.20364767198980308
tsk_390	tsk_390	tsk_702	tsk_702	0.07298880873412569
tsk_390	tsk_390	tsk_716	tsk_716	0.03764389485415318
tsk_390	tsk_390	tsk_717	tsk_717	0.2095529499696361
tsk_390	tsk_390	tsk_719	tsk_719	0.04357920306441818
tsk_390	tsk_390	tsk_731	tsk_731	0.0388037290872812
tsk_390	tsk_390	tsk_754	tsk_754	0.09672203351373716
tsk_390	tsk_390	tsk_755	tsk_755	0.06480056590300903
tsk_390	tsk_390	tsk_761	tsk_761	0.11297172486970217
tsk_390	tsk_390	tsk_765	tsk_765	0.061764843275564064
tsk_390	tsk_390	tsk_768	tsk_768	0.03872031178052573
tsk_390	tsk_390	tsk_772	tsk_772	0.06480056590300903
tsk_390	tsk_390	tsk_774	tsk_774	0.16065038805731102
tsk_390	tsk_390	tsk_777	tsk_777	0.03977670855327697
tsk_390	tsk_390	tsk_788	tsk_788	0.0534498061381791
tsk_390	tsk_390	tsk_797	tsk_797	0.15330566103210566
tsk_390	tsk_390	tsk_811	tsk_811	0.03764389485415318
tsk_390	tsk_390	tsk_836	tsk_836	0.03764389485415318
tsk_390	tsk_390	tsk_842	tsk_842	0.14146707685736976
tsk_390	tsk_390	tsk_851	tsk_851	0.03764389485415318
tsk_390	tsk_390	tsk_858	tsk_858	0.15587491408017404
tsk_390	tsk_390	tsk_859	tsk_859	0.15330566103210566
tsk_390	tsk_390	tsk_864	tsk_864	0.09225887393309265
tsk_390	tsk_390	tsk_868	tsk_868	0.04212573991151092
tsk_390	tsk_390	tsk_881	tsk_881	0.21979459322384534
tsk_390	tsk_390	tsk_885	tsk_885	0.11751229571101575
tsk_390	tsk_390	tsk_888	tsk_888	0.43554244606236947
tsk_390	tsk_390	tsk_894	tsk_894	0.0521071211686431
tsk_390	tsk_390	tsk_906	tsk_906	0.061764843275564064
tsk_390	tsk_390	tsk_910	tsk_910	0.0521071211686431
tsk_390	tsk_390	tsk_911	tsk_911	0.036113687779030894
tsk_390	tsk_390	tsk_914	tsk_914	0.04559323051872218
tsk_390	tsk_390	tsk_916	tsk_916	0.0388037290872812
tsk_390	tsk_390	tsk_919	tsk_919	0.03760518922381864
tsk_390	tsk_390	tsk_922	tsk_922	0.03872031178052573
tsk_390	tsk_390	tsk_941	tsk_941	0.07298880873412569
tsk_390	tsk_390	tsk_946	tsk_946	0.07072853339027955
tsk_390	tsk_390	tsk_966	tsk_966	0.07298880873412569
tsk_390	tsk_390	tsk_971	tsk_971	0.034303198553210235
tsk_390	tsk_390	tsk_976	tsk_976	0.1473069556687065
tsk_391	tsk_391	tsk_399	tsk_399	0.13014634732297178
tsk_391	tsk_391	tsk_400	tsk_400	0.07409725790629233
tsk_391	tsk_391	tsk_405	tsk_405	0.2062316064838604
tsk_391	tsk_391	tsk_408	tsk_408	0.10060594331627172
tsk_391	tsk_391	tsk_422	tsk_422	0.04890990263531955
tsk_391	tsk_391	tsk_431	tsk_431	0.11496306281656868
tsk_391	tsk_391	tsk_447	tsk_447	0.03833725950790463
tsk_391	tsk_391	tsk_459	tsk_459	0.03966192633918144
tsk_391	tsk_391	tsk_472	tsk_472	0.07267182296845491
tsk_391	tsk_391	tsk_473	tsk_473	0.03468691816428538
tsk_391	tsk_391	tsk_482	tsk_482	0.05363999759758156
tsk_391	tsk_391	tsk_483	tsk_483	0.04254883249137465
tsk_391	tsk_391	tsk_499	tsk_499	0.05092526476653164
tsk_391	tsk_391	tsk_510	tsk_510	0.0631308850909916
tsk_391	tsk_391	tsk_520	tsk_520	0.08070924730895769
tsk_391	tsk_391	tsk_536	tsk_536	0.09459856255296999
tsk_391	tsk_391	tsk_537	tsk_537	0.04104465161596007
tsk_391	tsk_391	tsk_543	tsk_543	0.04291853799491488
tsk_391	tsk_391	tsk_547	tsk_547	0.04104465161596007
tsk_391	tsk_391	tsk_557	tsk_557	0.037063977737589175
tsk_391	tsk_391	tsk_559	tsk_559	0.039963563320409214
tsk_391	tsk_391	tsk_562	tsk_562	0.03383873098919579
tsk_391	tsk_391	tsk_571	tsk_571	0.042626911090497765
tsk_391	tsk_391	tsk_572	tsk_572	0.0733918811603681
tsk_391	tsk_391	tsk_597	tsk_597	0.05202837523106594
tsk_391	tsk_391	tsk_608	tsk_608	0.08585976549726725
tsk_391	tsk_391	tsk_616	tsk_616	0.037063977737589175
tsk_391	tsk_391	tsk_619	tsk_619	0.25462899318647436
tsk_391	tsk_391	tsk_620	tsk_620	0.05092526476653164
tsk_391	tsk_391	tsk_635	tsk_635	0.058384774005832536
tsk_391	tsk_391	tsk_641	tsk_641	0.03695186487730982
tsk_391	tsk_391	tsk_649	tsk_649	0.05485255156857904
tsk_391	tsk_391	tsk_662	tsk_662	0.11855734773004825
tsk_391	tsk_391	tsk_664	tsk_664	0.10492495779084278
tsk_391	tsk_391	tsk_675	tsk_675	0.03695186487730982
tsk_391	tsk_391	tsk_677	tsk_677	0.04363459215610381
tsk_391	tsk_391	tsk_706	tsk_706	0.03468691816428538
tsk_391	tsk_391	tsk_709	tsk_709	0.03556046420062863
tsk_391	tsk_391	tsk_712	tsk_712	0.04363459215610381
tsk_391	tsk_391	tsk_716	tsk_716	0.04104465161596007
tsk_391	tsk_391	tsk_722	tsk_722	0.056579623487644226
tsk_391	tsk_391	tsk_733	tsk_733	0.0419468932058272
tsk_391	tsk_391	tsk_734	tsk_734	0.05485255156857904
tsk_391	tsk_391	tsk_745	tsk_745	0.0491287896482459
tsk_391	tsk_391	tsk_753	tsk_753	0.05485255156857904
tsk_391	tsk_391	tsk_773	tsk_773	0.04363459215610381
tsk_391	tsk_391	tsk_774	tsk_774	0.09788653911604349
tsk_391	tsk_391	tsk_789	tsk_789	0.04104465161596007
tsk_391	tsk_391	tsk_802	tsk_802	0.2486102676694539
tsk_391	tsk_391	tsk_815	tsk_815	0.03833725950790463
tsk_391	tsk_391	tsk_834	tsk_834	0.04327756608319041
tsk_391	tsk_391	tsk_837	tsk_837	0.08890349618616074
tsk_391	tsk_391	tsk_845	tsk_845	0.3657395111078486
tsk_391	tsk_391	tsk_851	tsk_851	0.04104465161596007
tsk_391	tsk_391	tsk_856	tsk_856	0.05485255156857904
tsk_391	tsk_391	tsk_858	tsk_858	0.07616600711382791
tsk_391	tsk_391	tsk_863	tsk_863	0.1073587411327403
tsk_391	tsk_391	tsk_868	tsk_868	0.04785884457020067
tsk_391	tsk_391	tsk_870	tsk_870	0.04363459215610381
tsk_391	tsk_391	tsk_894	tsk_894	0.0733918811603681
tsk_391	tsk_391	tsk_908	tsk_908	0.09347409725790629
tsk_391	tsk_391	tsk_914	tsk_914	0.07616600711382791
