p1	p2	malecotf
SPT35583	SPT35362	0
SPT35583	SPT35499	0
SPT35583	SPT35336	0
SPT35583	SPT35577	0
SPT35583	SPT35325	0
SPT35583	SPT35331	0
SPT35583	SPT35337	0
SPT35583	SPT35306	0
SPT35583	SPT35407	0
SPT35583	SPT35346	0
SPT35583	SPT35405	0
SPT35583	SPT35410	0.02
SPT35583	SPT35575	0
SPT35583	SPT35576	0
SPT35583	SPT35766	0
SPT35583	SPT35347	0
SPT35583	SPT35412	0
SPT35583	SPT35414	0
SPT35583	SPT35348	0
SPT35583	SPT35417	0
SPT35583	SPT35571	0
SPT35583	SPT35349	0
SPT35583	SPT35351	0
SPT35583	SPT35418	0
SPT35583	SPT35419	0
SPT35583	SPT35566	0
SPT35583	SPT35567	0
SPT35583	SPT35420	0
SPT35583	SPT35423	0
SPT35583	SPT35564	0
SPT35583	SPT35352	0
SPT35583	SPT35424	0
SPT35583	SPT35357	0
SPT35583	SPT35437	0
SPT35583	SPT35563	0
SPT35583	SPT35308	0
SPT35583	SPT35425	0
SPT35583	SPT35440	0
SPT35583	SPT35354	0.02
SPT35583	SPT35309	0
SPT35583	SPT35310	0
SPT35583	SPT35355	0
SPT35583	SPT35332	0
SPT35583	SPT35333	0
SPT35583	SPT35561	0
SPT35583	SPT35363	0.02
SPT35583	SPT35427	0
SPT35583	SPT35752	0
SPT35583	SPT35430	0
SPT35583	SPT35431	0
SPT35583	SPT35313	0
SPT35583	SPT35780	0
SPT35583	SPT35315	0
SPT35583	SPT35316	0
SPT35583	SPT35317	0
SPT35583	SPT35334	0
SPT35583	SPT35543	0
SPT35584	SPT35585	0
SPT35584	SPT35458	0
SPT35584	SPT35500	0
SPT35584	SPT35322	0
SPT35584	SPT35377	0
SPT35584	SPT35511	0
SPT35584	SPT35323	0
SPT35584	SPT35461	0
SPT35584	SPT35462	0
SPT35584	SPT35463	0
SPT35584	SPT35341	0
SPT35584	SPT35368	0
SPT35584	SPT35378	0
SPT35584	SPT35552	0
SPT35584	SPT35551	0.26
SPT35584	SPT35459	0
SPT35584	SPT35474	0
SPT35584	SPT35514	0
SPT35584	SPT35519	0
SPT35584	SPT35526	0
SPT35584	SPT35501	0
SPT35584	SPT35681	0
SPT35584	SPT35467	0
SPT35584	SPT35469	0
SPT35584	SPT35470	0
SPT35584	SPT35468	0
SPT35584	SPT35471	0
SPT35584	SPT35379	0
SPT35584	SPT35472	0
SPT35584	SPT35529	0
SPT35584	SPT35517	0
SPT35584	SPT35516	0
SPT35584	SPT35360	0
SPT35584	SPT35515	0
SPT35584	SPT35518	0
SPT35584	SPT35475	0
SPT35584	SPT35520	0
SPT35584	SPT35324	0
SPT35584	SPT35476	0
SPT35584	SPT35485	0
SPT35584	SPT35389	0
SPT35584	SPT35487	0
SPT35584	SPT35369	0
SPT35584	SPT35370	0
SPT35584	SPT35382	0
SPT35584	SPT35521	0
SPT35584	SPT35553	0
SPT35584	SPT35532	0
SPT35584	SPT35384	0
SPT35584	SPT35522	0
SPT35584	SPT35361	0
SPT35584	SPT35342	0
SPT35584	SPT35556	0
SPT35584	SPT35557	0
SPT35584	SPT35328	0
SPT35584	SPT35592	0
SPT35584	SPT35435	0
SPT35584	SPT35304	0
SPT35584	SPT35390	0
SPT35584	SPT35436	0
SPT35584	SPT35580	0
SPT35584	SPT35538	0
SPT35584	SPT35537	0
SPT35584	SPT35320	0
SPT35584	SPT35541	0.02
SPT35584	SPT35673	0
SPT35584	SPT35502	0
SPT35584	SPT35330	0
SPT35584	SPT35546	0.93
SPT35584	SPT35547	0.99
SPT35584	SPT35544	0
SPT35584	SPT35362	0
SPT35584	SPT35499	0
SPT35584	SPT35336	0
SPT35584	SPT35577	0.42
SPT35584	SPT35325	0
SPT35584	SPT35331	0
SPT35584	SPT35337	0
SPT35584	SPT35306	0
SPT35584	SPT35407	0
SPT35584	SPT35346	0
SPT35584	SPT35405	0
SPT35584	SPT35410	0
SPT35584	SPT35575	0
SPT35584	SPT35576	0
SPT35584	SPT35766	0
SPT35584	SPT35347	0
SPT35584	SPT35412	0
SPT35584	SPT35414	0
SPT35584	SPT35348	0
SPT35584	SPT35417	0
SPT35584	SPT35571	0.26
SPT35584	SPT35349	0
SPT35584	SPT35351	0
SPT35584	SPT35418	0
SPT35584	SPT35419	0
SPT35584	SPT35566	0
SPT35584	SPT35567	0
SPT35584	SPT35420	0
SPT35584	SPT35423	0
SPT35584	SPT35564	0
SPT35584	SPT35352	0
SPT35584	SPT35424	0
SPT35584	SPT35357	0
SPT35584	SPT35437	0
SPT35584	SPT35563	0
SPT35584	SPT35308	0
SPT35584	SPT35425	0
SPT35584	SPT35440	0
SPT35584	SPT35354	0
SPT35584	SPT35309	0
SPT35584	SPT35310	0
SPT35584	SPT35355	0
SPT35584	SPT35332	0
SPT35584	SPT35333	0
SPT35584	SPT35561	0
SPT35584	SPT35363	0
SPT35584	SPT35427	0
SPT35584	SPT35752	0
SPT35584	SPT35430	0
SPT35584	SPT35431	0.02
SPT35584	SPT35313	0
SPT35584	SPT35780	0
SPT35584	SPT35315	0
SPT35584	SPT35316	0
SPT35584	SPT35317	0
SPT35584	SPT35334	0
SPT35584	SPT35543	0
SPT35585	SPT35458	0
SPT35585	SPT35500	0
SPT35585	SPT35322	0
SPT35585	SPT35377	0
SPT35585	SPT35511	0
SPT35585	SPT35323	0
SPT35585	SPT35461	0
SPT35585	SPT35462	0.51
SPT35585	SPT35463	0
SPT35585	SPT35341	0.03
SPT35585	SPT35368	0
SPT35585	SPT35378	0
SPT35585	SPT35552	0
SPT35585	SPT35551	0
SPT35585	SPT35459	0
SPT35585	SPT35474	0.52
SPT35585	SPT35514	0
SPT35585	SPT35519	0
SPT35585	SPT35526	0
SPT35585	SPT35501	0
SPT35585	SPT35681	0
SPT35585	SPT35467	0
SPT35585	SPT35469	0
SPT35585	SPT35470	0.58
SPT35585	SPT35468	0
SPT35585	SPT35471	0
SPT35585	SPT35379	0
SPT35585	SPT35472	0
SPT35585	SPT35529	0
SPT35585	SPT35517	0
SPT35585	SPT35516	0
SPT35585	SPT35360	0.18
SPT35585	SPT35515	0
SPT35585	SPT35518	0
SPT35585	SPT35475	0
SPT35585	SPT35520	0
SPT35585	SPT35324	0
SPT35585	SPT35476	0
SPT35585	SPT35485	0
SPT35585	SPT35389	0
SPT35585	SPT35487	0
SPT35585	SPT35369	0
SPT35585	SPT35370	0.04
SPT35585	SPT35382	0
SPT35585	SPT35521	0
SPT35585	SPT35553	0
SPT35585	SPT35532	0
SPT35585	SPT35384	0
SPT35585	SPT35522	0.15
SPT35585	SPT35361	0
SPT35585	SPT35342	0
SPT35585	SPT35556	0
SPT35585	SPT35557	0
SPT35585	SPT35328	0
SPT35585	SPT35592	0
SPT35585	SPT35435	0
SPT35585	SPT35304	0
SPT35585	SPT35390	0.12
SPT35585	SPT35436	0
SPT35585	SPT35580	0
SPT35585	SPT35538	0
SPT35585	SPT35537	0
SPT35585	SPT35320	0.07
SPT35585	SPT35541	0
SPT35585	SPT35673	0
SPT35585	SPT35502	0
SPT35585	SPT35330	0
SPT35585	SPT35546	0
SPT35585	SPT35547	0
SPT35585	SPT35544	0
SPT35585	SPT35362	0
SPT35585	SPT35499	0
SPT35585	SPT35336	0
SPT35585	SPT35577	0
SPT35585	SPT35325	0
SPT35585	SPT35331	0
SPT35585	SPT35337	0.08
SPT35585	SPT35306	0
SPT35585	SPT35407	0.72
SPT35585	SPT35346	0
SPT35585	SPT35405	0.67
SPT35585	SPT35410	0
SPT35585	SPT35575	0
SPT35585	SPT35576	0.52
SPT35585	SPT35766	0
SPT35585	SPT35347	0.18
SPT35585	SPT35412	0
SPT35585	SPT35414	0
SPT35585	SPT35348	0
SPT35585	SPT35417	0
SPT35585	SPT35571	0
SPT35585	SPT35349	0
SPT35585	SPT35351	0
SPT35585	SPT35418	0
SPT35585	SPT35419	0.51
SPT35585	SPT35566	0.22
SPT35585	SPT35567	0
SPT35585	SPT35420	0
SPT35585	SPT35423	0
SPT35585	SPT35564	0
SPT35585	SPT35352	0
SPT35585	SPT35424	0
SPT35585	SPT35357	0
SPT35585	SPT35437	0
SPT35585	SPT35563	0
SPT35585	SPT35308	0
SPT35585	SPT35425	0
SPT35585	SPT35440	0
SPT35585	SPT35354	0
SPT35585	SPT35309	0
SPT35585	SPT35310	0
SPT35585	SPT35355	0
SPT35585	SPT35332	0
SPT35585	SPT35333	0
SPT35585	SPT35561	0
SPT35585	SPT35363	0
SPT35585	SPT35427	0
SPT35585	SPT35752	0
SPT35585	SPT35430	0
SPT35585	SPT35431	0
SPT35585	SPT35313	0
SPT35585	SPT35780	0
SPT35585	SPT35315	0
SPT35585	SPT35316	0
SPT35585	SPT35317	0.07
SPT35585	SPT35334	0.05
SPT35585	SPT35543	0
SPT35458	SPT35500	0
SPT35458	SPT35322	0
SPT35458	SPT35377	0
SPT35458	SPT35511	0
SPT35458	SPT35323	0
SPT35458	SPT35461	0.34
SPT35458	SPT35462	0
SPT35458	SPT35463	0
SPT35458	SPT35341	0
SPT35458	SPT35368	0
SPT35458	SPT35378	0
SPT35458	SPT35552	0
SPT35458	SPT35551	0
SPT35458	SPT35459	0.41
SPT35458	SPT35474	0
SPT35458	SPT35514	0
SPT35458	SPT35519	0
SPT35458	SPT35526	0
SPT35458	SPT35501	0
SPT35458	SPT35681	0
SPT35458	SPT35467	0
SPT35458	SPT35469	0
SPT35458	SPT35470	0
SPT35458	SPT35468	0
SPT35458	SPT35471	0
SPT35458	SPT35379	0
SPT35458	SPT35472	0
SPT35458	SPT35529	0
SPT35458	SPT35517	0
SPT35458	SPT35516	0
SPT35458	SPT35360	0
SPT35458	SPT35515	0
SPT35458	SPT35518	0
SPT35458	SPT35475	0
SPT35458	SPT35520	0.02
SPT35458	SPT35324	0
SPT35458	SPT35476	0
SPT35458	SPT35485	0.02
SPT35458	SPT35389	0
SPT35458	SPT35487	0
SPT35458	SPT35369	0
SPT35458	SPT35370	0
SPT35458	SPT35382	0
SPT35458	SPT35521	0.02
SPT35458	SPT35553	0
SPT35458	SPT35532	0
SPT35458	SPT35384	0
SPT35458	SPT35522	0
SPT35458	SPT35361	0
SPT35458	SPT35342	0
SPT35458	SPT35556	0
SPT35458	SPT35557	0
SPT35458	SPT35328	0
SPT35458	SPT35592	0
SPT35458	SPT35435	0
SPT35458	SPT35304	0
SPT35458	SPT35390	0
SPT35458	SPT35436	0
SPT35458	SPT35580	0.02
SPT35458	SPT35538	0
SPT35458	SPT35537	0
SPT35458	SPT35320	0
SPT35458	SPT35541	0
SPT35458	SPT35673	0
SPT35458	SPT35502	0
SPT35458	SPT35330	0
SPT35458	SPT35546	0
SPT35458	SPT35547	0
SPT35458	SPT35544	0.02
SPT35458	SPT35362	0
SPT35458	SPT35499	0
SPT35458	SPT35336	0
SPT35458	SPT35577	0
SPT35458	SPT35325	0
SPT35458	SPT35331	0
SPT35458	SPT35337	0
SPT35458	SPT35306	0
SPT35458	SPT35407	0
SPT35458	SPT35346	0
SPT35458	SPT35405	0
SPT35458	SPT35410	0
SPT35458	SPT35575	0
SPT35458	SPT35576	0
SPT35458	SPT35766	0
SPT35458	SPT35347	0
SPT35458	SPT35412	0
SPT35458	SPT35414	0
SPT35458	SPT35348	0
SPT35458	SPT35417	0
SPT35458	SPT35571	0
SPT35458	SPT35349	0
SPT35458	SPT35351	0
SPT35458	SPT35418	0
SPT35458	SPT35419	0
SPT35458	SPT35566	0
SPT35458	SPT35567	0
SPT35458	SPT35420	0
SPT35458	SPT35423	0
SPT35458	SPT35564	0
SPT35458	SPT35352	0
SPT35458	SPT35424	0
SPT35458	SPT35357	0
SPT35458	SPT35437	0
SPT35458	SPT35563	0
SPT35458	SPT35308	0
SPT35458	SPT35425	0
SPT35458	SPT35440	0
SPT35458	SPT35354	0
SPT35458	SPT35309	0
SPT35458	SPT35310	0
SPT35458	SPT35355	0
SPT35458	SPT35332	0
SPT35458	SPT35333	0
SPT35458	SPT35561	0
SPT35458	SPT35363	0.02
SPT35458	SPT35427	0
SPT35458	SPT35752	0
SPT35458	SPT35430	0
SPT35458	SPT35431	0
SPT35458	SPT35313	0
SPT35458	SPT35780	0
SPT35458	SPT35315	0
SPT35458	SPT35316	0
SPT35458	SPT35317	0
SPT35458	SPT35334	0
SPT35458	SPT35543	0
SPT35500	SPT35322	0
SPT35500	SPT35377	0
SPT35500	SPT35511	0
SPT35500	SPT35323	0
SPT35500	SPT35461	0
SPT35500	SPT35462	0
SPT35500	SPT35463	0
SPT35500	SPT35341	0
SPT35500	SPT35368	0
SPT35500	SPT35378	0
SPT35500	SPT35552	0
SPT35500	SPT35551	0
SPT35500	SPT35459	0
SPT35500	SPT35474	0
SPT35500	SPT35514	0
SPT35500	SPT35519	0
SPT35500	SPT35526	0
SPT35500	SPT35501	0.36
SPT35500	SPT35681	0
SPT35500	SPT35467	0
SPT35500	SPT35469	0
SPT35500	SPT35470	0
SPT35500	SPT35468	0
SPT35500	SPT35471	0
SPT35500	SPT35379	0
SPT35500	SPT35472	0
SPT35500	SPT35529	0
SPT35500	SPT35517	0
SPT35500	SPT35516	0
SPT35500	SPT35360	0
SPT35500	SPT35515	0
SPT35500	SPT35518	0
SPT35500	SPT35475	0
SPT35500	SPT35520	0
SPT35500	SPT35324	0
SPT35500	SPT35476	0
SPT35500	SPT35485	0
SPT35500	SPT35389	0
SPT35500	SPT35487	0
SPT35500	SPT35369	0
SPT35500	SPT35370	0
SPT35500	SPT35382	0
SPT35500	SPT35521	0
SPT35500	SPT35553	0
SPT35500	SPT35532	0
SPT35500	SPT35384	0
SPT35500	SPT35522	0
SPT35500	SPT35361	0
SPT35500	SPT35342	0
SPT35500	SPT35556	0
SPT35500	SPT35557	0
SPT35500	SPT35328	0
SPT35500	SPT35592	0
SPT35500	SPT35435	0
SPT35500	SPT35304	0
SPT35500	SPT35390	0
SPT35500	SPT35436	0
SPT35500	SPT35580	0
SPT35500	SPT35538	0
SPT35500	SPT35537	0
SPT35500	SPT35320	0
SPT35500	SPT35541	0
SPT35500	SPT35673	0
SPT35500	SPT35502	0
SPT35500	SPT35330	0
SPT35500	SPT35546	0
SPT35500	SPT35547	0
SPT35500	SPT35544	0
SPT35500	SPT35362	0
SPT35500	SPT35499	0.49
SPT35500	SPT35336	0
SPT35500	SPT35577	0
SPT35500	SPT35325	0
SPT35500	SPT35331	0
SPT35500	SPT35337	0
SPT35500	SPT35306	0
SPT35500	SPT35407	0
SPT35500	SPT35346	0
SPT35500	SPT35405	0
SPT35500	SPT35410	0
SPT35500	SPT35575	0
SPT35500	SPT35576	0
SPT35500	SPT35766	0
SPT35500	SPT35347	0
SPT35500	SPT35412	0
SPT35500	SPT35414	0
SPT35500	SPT35348	0
SPT35500	SPT35417	0
SPT35500	SPT35571	0
SPT35500	SPT35349	0
SPT35500	SPT35351	0
SPT35500	SPT35418	0
SPT35500	SPT35419	0
SPT35500	SPT35566	0
SPT35500	SPT35567	0
SPT35500	SPT35420	0
SPT35500	SPT35423	0
SPT35500	SPT35564	0
SPT35500	SPT35352	0
SPT35500	SPT35424	0
SPT35500	SPT35357	0
SPT35500	SPT35437	0
SPT35500	SPT35563	0
SPT35500	SPT35308	0
SPT35500	SPT35425	0
SPT35500	SPT35440	0
SPT35500	SPT35354	0
SPT35500	SPT35309	0
SPT35500	SPT35310	0
SPT35500	SPT35355	0
SPT35500	SPT35332	0
SPT35500	SPT35333	0
SPT35500	SPT35561	0
SPT35500	SPT35363	0
SPT35500	SPT35427	0
SPT35500	SPT35752	0
SPT35500	SPT35430	0
SPT35500	SPT35431	0
SPT35500	SPT35313	0
SPT35500	SPT35780	0
SPT35500	SPT35315	0
SPT35500	SPT35316	0
SPT35500	SPT35317	0
SPT35500	SPT35334	0
SPT35500	SPT35543	0
SPT35322	SPT35377	0
SPT35322	SPT35511	0
SPT35322	SPT35323	0.06
SPT35322	SPT35461	0
SPT35322	SPT35462	0
SPT35322	SPT35463	0
SPT35322	SPT35341	0
SPT35322	SPT35368	0
SPT35322	SPT35378	0
SPT35322	SPT35552	0
SPT35322	SPT35551	0
SPT35322	SPT35459	0
SPT35322	SPT35474	0
SPT35322	SPT35514	0
SPT35322	SPT35519	0
SPT35322	SPT35526	0
SPT35322	SPT35501	0
SPT35322	SPT35681	0
SPT35322	SPT35467	0
SPT35322	SPT35469	0
SPT35322	SPT35470	0
SPT35322	SPT35468	0
SPT35322	SPT35471	0
SPT35322	SPT35379	0
SPT35322	SPT35472	0
SPT35322	SPT35529	0
SPT35322	SPT35517	0
SPT35322	SPT35516	0
SPT35322	SPT35360	0
SPT35322	SPT35515	0
SPT35322	SPT35518	0
SPT35322	SPT35475	0
SPT35322	SPT35520	0
SPT35322	SPT35324	0
SPT35322	SPT35476	0
SPT35322	SPT35485	0
SPT35322	SPT35389	0
SPT35322	SPT35487	0
SPT35322	SPT35369	0
SPT35322	SPT35370	0
SPT35322	SPT35382	0
SPT35322	SPT35521	0
SPT35322	SPT35553	0
SPT35322	SPT35532	0
SPT35322	SPT35384	0
SPT35322	SPT35522	0
SPT35322	SPT35361	0
SPT35322	SPT35342	0
SPT35322	SPT35556	0
SPT35322	SPT35557	0
SPT35322	SPT35328	0.02
SPT35322	SPT35592	0
SPT35322	SPT35435	0
SPT35322	SPT35304	0
SPT35322	SPT35390	0
SPT35322	SPT35436	0
SPT35322	SPT35580	0
SPT35322	SPT35538	0
SPT35322	SPT35537	0
SPT35322	SPT35320	0
SPT35322	SPT35541	0
SPT35322	SPT35673	0
SPT35322	SPT35502	0
SPT35322	SPT35330	0.04
SPT35322	SPT35546	0
SPT35322	SPT35547	0
SPT35322	SPT35544	0
SPT35322	SPT35362	0.02
SPT35322	SPT35499	0
SPT35322	SPT35336	0
SPT35322	SPT35577	0
SPT35322	SPT35325	0
SPT35322	SPT35331	0
SPT35322	SPT35337	0.02
SPT35322	SPT35306	0.06
SPT35322	SPT35407	0
SPT35322	SPT35346	0.18
SPT35322	SPT35405	0
SPT35322	SPT35410	0
SPT35322	SPT35575	0
SPT35322	SPT35576	0
SPT35322	SPT35766	0
SPT35322	SPT35347	0
SPT35322	SPT35412	0
SPT35322	SPT35414	0
SPT35322	SPT35348	0
SPT35322	SPT35417	0
SPT35322	SPT35571	0
SPT35322	SPT35349	0
SPT35322	SPT35351	0
SPT35322	SPT35418	0.13
SPT35322	SPT35419	0
SPT35322	SPT35566	0
SPT35322	SPT35567	0
SPT35322	SPT35420	0
SPT35322	SPT35423	0
SPT35322	SPT35564	0
SPT35322	SPT35352	0
SPT35322	SPT35424	0
SPT35322	SPT35357	0.99
SPT35322	SPT35437	0
SPT35322	SPT35563	0
SPT35322	SPT35308	0
SPT35322	SPT35425	0
SPT35322	SPT35440	0
SPT35322	SPT35354	0
SPT35322	SPT35309	0
SPT35322	SPT35310	0
SPT35322	SPT35355	0.11
SPT35322	SPT35332	0
SPT35322	SPT35333	0
SPT35322	SPT35561	0
SPT35322	SPT35363	0
SPT35322	SPT35427	0
SPT35322	SPT35752	0
SPT35322	SPT35430	0
SPT35322	SPT35431	0
SPT35322	SPT35313	0.06
SPT35322	SPT35780	0
SPT35322	SPT35315	0
SPT35322	SPT35316	0
SPT35322	SPT35317	0.05
SPT35322	SPT35334	0
SPT35322	SPT35543	0
SPT35377	SPT35511	0
SPT35377	SPT35323	0
SPT35377	SPT35461	0
SPT35377	SPT35462	0
SPT35377	SPT35463	0
SPT35377	SPT35341	0
SPT35377	SPT35368	0
SPT35377	SPT35378	0
SPT35377	SPT35552	0
SPT35377	SPT35551	0
SPT35377	SPT35459	0
SPT35377	SPT35474	0
SPT35377	SPT35514	0
SPT35377	SPT35519	0
SPT35377	SPT35526	0
SPT35377	SPT35501	0
SPT35377	SPT35681	0
SPT35377	SPT35467	0
SPT35377	SPT35469	0
SPT35377	SPT35470	0
SPT35377	SPT35468	0
SPT35377	SPT35471	0
SPT35377	SPT35379	0
SPT35377	SPT35472	0
SPT35377	SPT35529	0
SPT35377	SPT35517	0
SPT35377	SPT35516	0
SPT35377	SPT35360	0
SPT35377	SPT35515	0
SPT35377	SPT35518	0
SPT35377	SPT35475	0
SPT35377	SPT35520	0
SPT35377	SPT35324	0.07
SPT35377	SPT35476	0
SPT35377	SPT35485	0
SPT35377	SPT35389	0.99
SPT35377	SPT35487	0
SPT35377	SPT35369	0
SPT35377	SPT35370	0
SPT35377	SPT35382	0
SPT35377	SPT35521	0
SPT35377	SPT35553	0
SPT35377	SPT35532	0
SPT35377	SPT35384	0
SPT35377	SPT35522	0
SPT35377	SPT35361	0
SPT35377	SPT35342	0
SPT35377	SPT35556	0
SPT35377	SPT35557	0
SPT35377	SPT35328	0
SPT35377	SPT35592	0
SPT35377	SPT35435	0
SPT35377	SPT35304	0
SPT35377	SPT35390	0
SPT35377	SPT35436	0
SPT35377	SPT35580	0
SPT35377	SPT35538	0
SPT35377	SPT35537	0
SPT35377	SPT35320	0
SPT35377	SPT35541	0
SPT35377	SPT35673	0
SPT35377	SPT35502	0
SPT35377	SPT35330	0
SPT35377	SPT35546	0
SPT35377	SPT35547	0
SPT35377	SPT35544	0
SPT35377	SPT35362	0
SPT35377	SPT35499	0
SPT35377	SPT35336	0
SPT35377	SPT35577	0
SPT35377	SPT35325	0
SPT35377	SPT35331	0
SPT35377	SPT35337	0
SPT35377	SPT35306	0
SPT35377	SPT35407	0
SPT35377	SPT35346	0
SPT35377	SPT35405	0
SPT35377	SPT35410	0
SPT35377	SPT35575	0
SPT35377	SPT35576	0
SPT35377	SPT35766	0
SPT35377	SPT35347	0
SPT35377	SPT35412	0
SPT35377	SPT35414	0
SPT35377	SPT35348	0
SPT35377	SPT35417	0
SPT35377	SPT35571	0
SPT35377	SPT35349	0
SPT35377	SPT35351	0
SPT35377	SPT35418	0
SPT35377	SPT35419	0
SPT35377	SPT35566	0
SPT35377	SPT35567	0
SPT35377	SPT35420	0
SPT35377	SPT35423	0
SPT35377	SPT35564	0
SPT35377	SPT35352	0
SPT35377	SPT35424	0
SPT35377	SPT35357	0
SPT35377	SPT35437	0
SPT35377	SPT35563	0
SPT35377	SPT35308	0
SPT35377	SPT35425	0
SPT35377	SPT35440	0
SPT35377	SPT35354	0
SPT35377	SPT35309	0.02
SPT35377	SPT35310	0.02
SPT35377	SPT35355	0
SPT35377	SPT35332	0
SPT35377	SPT35333	0
SPT35377	SPT35561	0
SPT35377	SPT35363	0
SPT35377	SPT35427	0
SPT35377	SPT35752	0
SPT35377	SPT35430	0
SPT35377	SPT35431	0
SPT35377	SPT35313	0
SPT35377	SPT35780	0
SPT35377	SPT35315	0
SPT35377	SPT35316	0
SPT35377	SPT35317	0
SPT35377	SPT35334	0
SPT35377	SPT35543	0
SPT35511	SPT35323	0
SPT35511	SPT35461	0
SPT35511	SPT35462	0
SPT35511	SPT35463	0
SPT35511	SPT35341	0
SPT35511	SPT35368	0
SPT35511	SPT35378	0
SPT35511	SPT35552	0
SPT35511	SPT35551	0
SPT35511	SPT35459	0
SPT35511	SPT35474	0
SPT35511	SPT35514	0
SPT35511	SPT35519	0
SPT35511	SPT35526	0.99
SPT35511	SPT35501	0
SPT35511	SPT35681	0
SPT35511	SPT35467	0.99
SPT35511	SPT35469	0
SPT35511	SPT35470	0
SPT35511	SPT35468	0
SPT35511	SPT35471	0
SPT35511	SPT35379	0
SPT35511	SPT35472	0
SPT35511	SPT35529	0.98
SPT35511	SPT35517	0
SPT35511	SPT35516	0
SPT35511	SPT35360	0
SPT35511	SPT35515	0
SPT35511	SPT35518	0
SPT35511	SPT35475	0.98
SPT35511	SPT35520	0
SPT35511	SPT35324	0
SPT35511	SPT35476	0
SPT35511	SPT35485	0
SPT35511	SPT35389	0
SPT35511	SPT35487	0
SPT35511	SPT35369	0
SPT35511	SPT35370	0
SPT35511	SPT35382	0
SPT35511	SPT35521	0
SPT35511	SPT35553	0
SPT35511	SPT35532	0
SPT35511	SPT35384	0
SPT35511	SPT35522	0
SPT35511	SPT35361	0
SPT35511	SPT35342	0
SPT35511	SPT35556	0
SPT35511	SPT35557	0
SPT35511	SPT35328	0
SPT35511	SPT35592	0
SPT35511	SPT35435	0
SPT35511	SPT35304	0
SPT35511	SPT35390	0
SPT35511	SPT35436	0
SPT35511	SPT35580	0
SPT35511	SPT35538	0
SPT35511	SPT35537	0
SPT35511	SPT35320	0
SPT35511	SPT35541	0
SPT35511	SPT35673	0
SPT35511	SPT35502	0
SPT35511	SPT35330	0
SPT35511	SPT35546	0
SPT35511	SPT35547	0
SPT35511	SPT35544	0
SPT35511	SPT35362	0
SPT35511	SPT35499	0
SPT35511	SPT35336	0
SPT35511	SPT35577	0
SPT35511	SPT35325	0
SPT35511	SPT35331	0
SPT35511	SPT35337	0
SPT35511	SPT35306	0
SPT35511	SPT35407	0
SPT35511	SPT35346	0
SPT35511	SPT35405	0
SPT35511	SPT35410	0
SPT35511	SPT35575	0
SPT35511	SPT35576	0
SPT35511	SPT35766	0
SPT35511	SPT35347	0
SPT35511	SPT35412	0
SPT35511	SPT35414	0
SPT35511	SPT35348	0
SPT35511	SPT35417	0
SPT35511	SPT35571	0
SPT35511	SPT35349	0
SPT35511	SPT35351	0
SPT35511	SPT35418	0
SPT35511	SPT35419	0
SPT35511	SPT35566	0
SPT35511	SPT35567	0
SPT35511	SPT35420	0
SPT35511	SPT35423	0
SPT35511	SPT35564	0
SPT35511	SPT35352	0
SPT35511	SPT35424	0
SPT35511	SPT35357	0
SPT35511	SPT35437	0
SPT35511	SPT35563	0
SPT35511	SPT35308	0
SPT35511	SPT35425	0
SPT35511	SPT35440	0
SPT35511	SPT35354	0
SPT35511	SPT35309	0
SPT35511	SPT35310	0
SPT35511	SPT35355	0
SPT35511	SPT35332	0
SPT35511	SPT35333	0
SPT35511	SPT35561	0
SPT35511	SPT35363	0
SPT35511	SPT35427	0
SPT35511	SPT35752	0
SPT35511	SPT35430	0
SPT35511	SPT35431	0
SPT35511	SPT35313	0
SPT35511	SPT35780	0
SPT35511	SPT35315	0
SPT35511	SPT35316	0
SPT35511	SPT35317	0
SPT35511	SPT35334	0
SPT35511	SPT35543	0
SPT35323	SPT35461	0
SPT35323	SPT35462	0
SPT35323	SPT35463	0
SPT35323	SPT35341	0
SPT35323	SPT35368	0
SPT35323	SPT35378	0
SPT35323	SPT35552	0
SPT35323	SPT35551	0
SPT35323	SPT35459	0
SPT35323	SPT35474	0
SPT35323	SPT35514	0
SPT35323	SPT35519	0
SPT35323	SPT35526	0
SPT35323	SPT35501	0
SPT35323	SPT35681	0
SPT35323	SPT35467	0
SPT35323	SPT35469	0
SPT35323	SPT35470	0
SPT35323	SPT35468	0
SPT35323	SPT35471	0
SPT35323	SPT35379	0
SPT35323	SPT35472	0
SPT35323	SPT35529	0
SPT35323	SPT35517	0
SPT35323	SPT35516	0
SPT35323	SPT35360	0
SPT35323	SPT35515	0
SPT35323	SPT35518	0
SPT35323	SPT35475	0
SPT35323	SPT35520	0
SPT35323	SPT35324	0
SPT35323	SPT35476	0
SPT35323	SPT35485	0
SPT35323	SPT35389	0
SPT35323	SPT35487	0
SPT35323	SPT35369	0
SPT35323	SPT35370	0
SPT35323	SPT35382	0
SPT35323	SPT35521	0
SPT35323	SPT35553	0
SPT35323	SPT35532	0
SPT35323	SPT35384	0
SPT35323	SPT35522	0
SPT35323	SPT35361	0
SPT35323	SPT35342	0
SPT35323	SPT35556	0
SPT35323	SPT35557	0
SPT35323	SPT35328	0.03
SPT35323	SPT35592	0
SPT35323	SPT35435	0
SPT35323	SPT35304	0
SPT35323	SPT35390	0.02
SPT35323	SPT35436	0
SPT35323	SPT35580	0
SPT35323	SPT35538	0
SPT35323	SPT35537	0
SPT35323	SPT35320	0
SPT35323	SPT35541	0
